"Code","CodeType","NewCode","Deficit"
"M84.329A","ICD10","M84329A","Falls"
"M84.364A","ICD10","M84364A","Falls"
"M84.38XS","ICD10","M8438XS","Falls"
"M84.333P","ICD10","M84333P","Falls"
"M84.331P","ICD10","M84331P","Falls"
"M84.362S","ICD10","M84362S","Falls"
"M84.369S","ICD10","M84369S","Falls"
"M84.362P","ICD10","M84362P","Falls"
"M84.346D","ICD10","M84346D","Falls"
"M84.350K","ICD10","M84350K","Falls"
"M84.352A","ICD10","M84352A","Falls"
"M84.375S","ICD10","M84375S","Falls"
"M84.332A","ICD10","M84332A","Falls"
"M84.378P","ICD10","M84378P","Falls"
"M84.322S","ICD10","M84322S","Falls"
"M84.344G","ICD10","M84344G","Falls"
"M84.372K","ICD10","M84372K","Falls"
"M84.369A","ICD10","M84369A","Falls"
"M84.343K","ICD10","M84343K","Falls"
"M84.362G","ICD10","M84362G","Falls"
"M84.375D","ICD10","M84375D","Falls"
"M84.373K","ICD10","M84373K","Falls"
"M84.339K","ICD10","M84339K","Falls"
"M84.329P","ICD10","M84329P","Falls"
"M84.30XK","ICD10","M8430XK","Falls"
"M84.353A","ICD10","M84353A","Falls"
"M84.339S","ICD10","M84339S","Falls"
"M84.351K","ICD10","M84351K","Falls"
"M84.373S","ICD10","M84373S","Falls"
"M84.311K","ICD10","M84311K","Falls"
"M84.364P","ICD10","M84364P","Falls"
"M84.350G","ICD10","M84350G","Falls"
"M84.373G","ICD10","M84373G","Falls"
"M84.311G","ICD10","M84311G","Falls"
"M84.319P","ICD10","M84319P","Falls"
"M84.374A","ICD10","M84374A","Falls"
"M84.375P","ICD10","M84375P","Falls"
"M84.346G","ICD10","M84346G","Falls"
"M84.350S","ICD10","M84350S","Falls"
"M84.341S","ICD10","M84341S","Falls"
"M84.343A","ICD10","M84343A","Falls"
"M84.353P","ICD10","M84353P","Falls"
"M84.343S","ICD10","M84343S","Falls"
"M84.30XS","ICD10","M8430XS","Falls"
"M84.322P","ICD10","M84322P","Falls"
"M84.373P","ICD10","M84373P","Falls"
"M84.353D","ICD10","M84353D","Falls"
"M84.344A","ICD10","M84344A","Falls"
"M84.329D","ICD10","M84329D","Falls"
"M84.378K","ICD10","M84378K","Falls"
"M84.319S","ICD10","M84319S","Falls"
"M84.319D","ICD10","M84319D","Falls"
"M84.339G","ICD10","M84339G","Falls"
"M84.364D","ICD10","M84364D","Falls"
"M84.373D","ICD10","M84373D","Falls"
"M84.345K","ICD10","M84345K","Falls"
"M84.352D","ICD10","M84352D","Falls"
"M84.378S","ICD10","M84378S","Falls"
"M84.334K","ICD10","M84334K","Falls"
"M84.319K","ICD10","M84319K","Falls"
"M84.334D","ICD10","M84334D","Falls"
"M84.342A","ICD10","M84342A","Falls"
"M84.369D","ICD10","M84369D","Falls"
"M84.334P","ICD10","M84334P","Falls"
"M84.364K","ICD10","M84364K","Falls"
"M84.312D","ICD10","M84312D","Falls"
"M84.379K","ICD10","M84379K","Falls"
"M84.377K","ICD10","M84377K","Falls"
"M84.321G","ICD10","M84321G","Falls"
"M84.345S","ICD10","M84345S","Falls"
"M84.343P","ICD10","M84343P","Falls"
"M84.377G","ICD10","M84377G","Falls"
"M84.333G","ICD10","M84333G","Falls"
"M84.352S","ICD10","M84352S","Falls"
"M84.343D","ICD10","M84343D","Falls"
"M84.353K","ICD10","M84353K","Falls"
"M84.333D","ICD10","M84333D","Falls"
"M84.359K","ICD10","M84359K","Falls"
"M84.376A","ICD10","M84376A","Falls"
"M84.352P","ICD10","M84352P","Falls"
"M84.322G","ICD10","M84322G","Falls"
"M84.352G","ICD10","M84352G","Falls"
"M84.342D","ICD10","M84342D","Falls"
"M84.346A","ICD10","M84346A","Falls"
"M84.311D","ICD10","M84311D","Falls"
"M84.379S","ICD10","M84379S","Falls"
"M84.379G","ICD10","M84379G","Falls"
"M84.353S","ICD10","M84353S","Falls"
"M84.334G","ICD10","M84334G","Falls"
"M84.344S","ICD10","M84344S","Falls"
"M84.377S","ICD10","M84377S","Falls"
"M84.312S","ICD10","M84312S","Falls"
"M84.353G","ICD10","M84353G","Falls"
"M84.363K","ICD10","M84363K","Falls"
"M84.332P","ICD10","M84332P","Falls"
"M84.379A","ICD10","M84379A","Falls"
"M84.319A","ICD10","M84319A","Falls"
"M84.375G","ICD10","M84375G","Falls"
"M84.376S","ICD10","M84376S","Falls"
"M84.321K","ICD10","M84321K","Falls"
"M84.372G","ICD10","M84372G","Falls"
"M84.329K","ICD10","M84329K","Falls"
"M84.343G","ICD10","M84343G","Falls"
"M84.379P","ICD10","M84379P","Falls"
"M84.361K","ICD10","M84361K","Falls"
"M84.321P","ICD10","M84321P","Falls"
"M84.331K","ICD10","M84331K","Falls"
"M84.377D","ICD10","M84377D","Falls"
"M84.378A","ICD10","M84378A","Falls"
"M84.38XK","ICD10","M8438XK","Falls"
"M84.378G","ICD10","M84378G","Falls"
"M84.346K","ICD10","M84346K","Falls"
"M84.332D","ICD10","M84332D","Falls"
"M84.376P","ICD10","M84376P","Falls"
"M84.322K","ICD10","M84322K","Falls"
"M84.375A","ICD10","M84375A","Falls"
"M84.374D","ICD10","M84374D","Falls"
"M84.359G","ICD10","M84359G","Falls"
"M84.332K","ICD10","M84332K","Falls"
"M84.374G","ICD10","M84374G","Falls"
"M84.373A","ICD10","M84373A","Falls"
"M84.339P","ICD10","M84339P","Falls"
"M84.346S","ICD10","M84346S","Falls"
"M84.342P","ICD10","M84342P","Falls"
"M84.372A","ICD10","M84372A","Falls"
"M84.350A","ICD10","M84350A","Falls"
"M84.372P","ICD10","M84372P","Falls"
"M84.379D","ICD10","M84379D","Falls"
"M84.369K","ICD10","M84369K","Falls"
"M84.312A","ICD10","M84312A","Falls"
"M84.334S","ICD10","M84334S","Falls"
"M84.30XG","ICD10","M8430XG","Falls"
"M84.321S","ICD10","M84321S","Falls"
"M84.321D","ICD10","M84321D","Falls"
"M84.361A","ICD10","M84361A","Falls"
"M84.342G","ICD10","M84342G","Falls"
"M84.350A","ICD10","M84350A","Falls"
"M84.351A","ICD10","M84351A","Falls"
"M84.352A","ICD10","M84352A","Falls"
"M84.353A","ICD10","M84353A","Falls"
"M84.359A","ICD10","M84359A","Falls"
"M84.751A","ICD10","M84751A","Falls"
"M84.752A","ICD10","M84752A","Falls"
"M84.754A","ICD10","M84754A","Falls"
"M84.755A","ICD10","M84755A","Falls"
"M84.757A","ICD10","M84757A","Falls"
"M84.758A","ICD10","M84758A","Falls"
"R29.6","ICD10","R296","Falls"
"S01.90XA","ICD10","S0190XA","Falls"
"S02.0XXA","ICD10","S020XXA","Falls"
"S02.0XXB","ICD10","S020XXB","Falls"
"S02.101A","ICD10","S02101A","Falls"
"S02.101B","ICD10","S02101B","Falls"
"S02.102A","ICD10","S02102A","Falls"
"S02.102B","ICD10","S02102B","Falls"
"S02.109A","ICD10","S02109A","Falls"
"S02.109B","ICD10","S02109B","Falls"
"S02.110A","ICD10","S02110A","Falls"
"S02.110B","ICD10","S02110B","Falls"
"S02.111A","ICD10","S02111A","Falls"
"S02.111B","ICD10","S02111B","Falls"
"S02.112A","ICD10","S02112A","Falls"
"S02.112B","ICD10","S02112B","Falls"
"S02.113A","ICD10","S02113A","Falls"
"S02.113B","ICD10","S02113B","Falls"
"S02.118A","ICD10","S02118A","Falls"
"S02.118B","ICD10","S02118B","Falls"
"S02.119A","ICD10","S02119A","Falls"
"S02.119B","ICD10","S02119B","Falls"
"S02.11AA","ICD10","S0211AA","Falls"
"S02.11AB","ICD10","S0211AB","Falls"
"S02.11BA","ICD10","S0211BA","Falls"
"S02.11BB","ICD10","S0211BB","Falls"
"S02.11CA","ICD10","S0211CA","Falls"
"S02.11CB","ICD10","S0211CB","Falls"
"S02.11DA","ICD10","S0211DA","Falls"
"S02.11DB","ICD10","S0211DB","Falls"
"S02.11EA","ICD10","S0211EA","Falls"
"S02.11EB","ICD10","S0211EB","Falls"
"S02.11FA","ICD10","S0211FA","Falls"
"S02.11FB","ICD10","S0211FB","Falls"
"S02.11GA","ICD10","S0211GA","Falls"
"S02.11GB","ICD10","S0211GB","Falls"
"S02.11HA","ICD10","S0211HA","Falls"
"S02.11HB","ICD10","S0211HB","Falls"
"S02.19XA","ICD10","S0219XA","Falls"
"S02.19XB","ICD10","S0219XB","Falls"
"S02.91XA","ICD10","S0291XA","Falls"
"S02.91XB","ICD10","S0291XB","Falls"
"S06.330A","ICD10","S06330A","Falls"
"S06.331A","ICD10","S06331A","Falls"
"S06.332A","ICD10","S06332A","Falls"
"S06.333A","ICD10","S06333A","Falls"
"S06.334A","ICD10","S06334A","Falls"
"S06.335A","ICD10","S06335A","Falls"
"S06.336A","ICD10","S06336A","Falls"
"S06.337A","ICD10","S06337A","Falls"
"S06.338A","ICD10","S06338A","Falls"
"S06.339A","ICD10","S06339A","Falls"
"S06.360A","ICD10","S06360A","Falls"
"S06.361A","ICD10","S06361A","Falls"
"S06.362A","ICD10","S06362A","Falls"
"S06.363A","ICD10","S06363A","Falls"
"S06.364A","ICD10","S06364A","Falls"
"S06.365A","ICD10","S06365A","Falls"
"S06.366A","ICD10","S06366A","Falls"
"S06.367A","ICD10","S06367A","Falls"
"S06.368A","ICD10","S06368A","Falls"
"S06.369A","ICD10","S06369A","Falls"
"S06.4X0A","ICD10","S064X0A","Falls"
"S06.4X1A","ICD10","S064X1A","Falls"
"S06.4X2A","ICD10","S064X2A","Falls"
"S06.4X3A","ICD10","S064X3A","Falls"
"S06.4X4A","ICD10","S064X4A","Falls"
"S06.4X5A","ICD10","S064X5A","Falls"
"S06.4X6A","ICD10","S064X6A","Falls"
"S06.4X7A","ICD10","S064X7A","Falls"
"S06.4X8A","ICD10","S064X8A","Falls"
"S06.4X9A","ICD10","S064X9A","Falls"
"S06.5X0A","ICD10","S065X0A","Falls"
"S06.5X1A","ICD10","S065X1A","Falls"
"S06.5X2A","ICD10","S065X2A","Falls"
"S06.5X3A","ICD10","S065X3A","Falls"
"S06.5X4A","ICD10","S065X4A","Falls"
"S06.5X5A","ICD10","S065X5A","Falls"
"S06.5X6A","ICD10","S065X6A","Falls"
"S06.5X7A","ICD10","S065X7A","Falls"
"S06.5X8A","ICD10","S065X8A","Falls"
"S06.5X9A","ICD10","S065X9A","Falls"
"S06.6X0A","ICD10","S066X0A","Falls"
"S06.6X1A","ICD10","S066X1A","Falls"
"S06.6X2A","ICD10","S066X2A","Falls"
"S06.6X3A","ICD10","S066X3A","Falls"
"S06.6X4A","ICD10","S066X4A","Falls"
"S06.6X5A","ICD10","S066X5A","Falls"
"S06.6X6A","ICD10","S066X6A","Falls"
"S06.6X7A","ICD10","S066X7A","Falls"
"S06.6X8A","ICD10","S066X8A","Falls"
"S06.6X9A","ICD10","S066X9A","Falls"
"S06.890A","ICD10","S06890A","Falls"
"S06.891A","ICD10","S06891A","Falls"
"S06.892A","ICD10","S06892A","Falls"
"S06.893A","ICD10","S06893A","Falls"
"S06.894A","ICD10","S06894A","Falls"
"S06.895A","ICD10","S06895A","Falls"
"S06.896A","ICD10","S06896A","Falls"
"S06.897A","ICD10","S06897A","Falls"
"S06.898A","ICD10","S06898A","Falls"
"S06.899A","ICD10","S06899A","Falls"
"S06.9X0A","ICD10","S069X0A","Falls"
"S06.9X1A","ICD10","S069X1A","Falls"
"S06.9X2A","ICD10","S069X2A","Falls"
"S06.9X3A","ICD10","S069X3A","Falls"
"S06.9X4A","ICD10","S069X4A","Falls"
"S06.9X5A","ICD10","S069X5A","Falls"
"S06.9X6A","ICD10","S069X6A","Falls"
"S06.9X7A","ICD10","S069X7A","Falls"
"S06.9X8A","ICD10","S069X8A","Falls"
"S06.9X9A","ICD10","S069X9A","Falls"
"S32.301A","ICD10","S32301A","Falls"
"S32.301B","ICD10","S32301B","Falls"
"S32.302A","ICD10","S32302A","Falls"
"S32.302B","ICD10","S32302B","Falls"
"S32.309A","ICD10","S32309A","Falls"
"S32.309B","ICD10","S32309B","Falls"
"S32.311A","ICD10","S32311A","Falls"
"S32.311B","ICD10","S32311B","Falls"
"S32.312A","ICD10","S32312A","Falls"
"S32.312B","ICD10","S32312B","Falls"
"S32.313A","ICD10","S32313A","Falls"
"S32.313B","ICD10","S32313B","Falls"
"S32.314A","ICD10","S32314A","Falls"
"S32.314B","ICD10","S32314B","Falls"
"S32.315A","ICD10","S32315A","Falls"
"S32.315B","ICD10","S32315B","Falls"
"S32.316A","ICD10","S32316A","Falls"
"S32.316B","ICD10","S32316B","Falls"
"S32.391A","ICD10","S32391A","Falls"
"S32.391B","ICD10","S32391B","Falls"
"S32.392A","ICD10","S32392A","Falls"
"S32.392B","ICD10","S32392B","Falls"
"S32.399A","ICD10","S32399A","Falls"
"S32.399B","ICD10","S32399B","Falls"
"S32.401A","ICD10","S32401A","Falls"
"S32.401B","ICD10","S32401B","Falls"
"S32.402A","ICD10","S32402A","Falls"
"S32.402B","ICD10","S32402B","Falls"
"S32.409A","ICD10","S32409A","Falls"
"S32.409B","ICD10","S32409B","Falls"
"S32.411A","ICD10","S32411A","Falls"
"S32.411B","ICD10","S32411B","Falls"
"S32.412A","ICD10","S32412A","Falls"
"S32.412B","ICD10","S32412B","Falls"
"S32.413A","ICD10","S32413A","Falls"
"S32.413B","ICD10","S32413B","Falls"
"S32.414A","ICD10","S32414A","Falls"
"S32.414B","ICD10","S32414B","Falls"
"S32.415A","ICD10","S32415A","Falls"
"S32.415B","ICD10","S32415B","Falls"
"S32.416A","ICD10","S32416A","Falls"
"S32.416B","ICD10","S32416B","Falls"
"S32.421A","ICD10","S32421A","Falls"
"S32.421B","ICD10","S32421B","Falls"
"S32.422A","ICD10","S32422A","Falls"
"S32.422B","ICD10","S32422B","Falls"
"S32.423A","ICD10","S32423A","Falls"
"S32.423B","ICD10","S32423B","Falls"
"S32.424A","ICD10","S32424A","Falls"
"S32.424B","ICD10","S32424B","Falls"
"S32.425A","ICD10","S32425A","Falls"
"S32.425B","ICD10","S32425B","Falls"
"S32.426A","ICD10","S32426A","Falls"
"S32.426B","ICD10","S32426B","Falls"
"S32.431A","ICD10","S32431A","Falls"
"S32.431B","ICD10","S32431B","Falls"
"S32.432A","ICD10","S32432A","Falls"
"S32.432B","ICD10","S32432B","Falls"
"S32.433A","ICD10","S32433A","Falls"
"S32.433B","ICD10","S32433B","Falls"
"S32.434A","ICD10","S32434A","Falls"
"S32.434B","ICD10","S32434B","Falls"
"S32.435A","ICD10","S32435A","Falls"
"S32.435B","ICD10","S32435B","Falls"
"S32.436A","ICD10","S32436A","Falls"
"S32.436B","ICD10","S32436B","Falls"
"S32.441A","ICD10","S32441A","Falls"
"S32.441B","ICD10","S32441B","Falls"
"S32.442A","ICD10","S32442A","Falls"
"S32.442B","ICD10","S32442B","Falls"
"S32.443A","ICD10","S32443A","Falls"
"S32.443B","ICD10","S32443B","Falls"
"S32.444A","ICD10","S32444A","Falls"
"S32.444B","ICD10","S32444B","Falls"
"S32.445A","ICD10","S32445A","Falls"
"S32.445B","ICD10","S32445B","Falls"
"S32.446A","ICD10","S32446A","Falls"
"S32.446B","ICD10","S32446B","Falls"
"S32.451A","ICD10","S32451A","Falls"
"S32.451B","ICD10","S32451B","Falls"
"S32.452A","ICD10","S32452A","Falls"
"S32.452B","ICD10","S32452B","Falls"
"S32.453A","ICD10","S32453A","Falls"
"S32.453B","ICD10","S32453B","Falls"
"S32.454A","ICD10","S32454A","Falls"
"S32.454B","ICD10","S32454B","Falls"
"S32.455A","ICD10","S32455A","Falls"
"S32.455B","ICD10","S32455B","Falls"
"S32.456A","ICD10","S32456A","Falls"
"S32.456B","ICD10","S32456B","Falls"
"S32.461A","ICD10","S32461A","Falls"
"S32.461B","ICD10","S32461B","Falls"
"S32.462A","ICD10","S32462A","Falls"
"S32.462B","ICD10","S32462B","Falls"
"S32.463A","ICD10","S32463A","Falls"
"S32.463B","ICD10","S32463B","Falls"
"S32.464A","ICD10","S32464A","Falls"
"S32.464B","ICD10","S32464B","Falls"
"S32.465A","ICD10","S32465A","Falls"
"S32.465B","ICD10","S32465B","Falls"
"S32.466A","ICD10","S32466A","Falls"
"S32.466B","ICD10","S32466B","Falls"
"S32.471A","ICD10","S32471A","Falls"
"S32.471B","ICD10","S32471B","Falls"
"S32.472A","ICD10","S32472A","Falls"
"S32.472B","ICD10","S32472B","Falls"
"S32.473A","ICD10","S32473A","Falls"
"S32.473B","ICD10","S32473B","Falls"
"S32.474A","ICD10","S32474A","Falls"
"S32.474B","ICD10","S32474B","Falls"
"S32.475A","ICD10","S32475A","Falls"
"S32.475B","ICD10","S32475B","Falls"
"S32.476A","ICD10","S32476A","Falls"
"S32.476B","ICD10","S32476B","Falls"
"S32.481A","ICD10","S32481A","Falls"
"S32.481B","ICD10","S32481B","Falls"
"S32.482A","ICD10","S32482A","Falls"
"S32.483A","ICD10","S32483A","Falls"
"S32.483B","ICD10","S32483B","Falls"
"S32.484A","ICD10","S32484A","Falls"
"S32.484B","ICD10","S32484B","Falls"
"S32.485A","ICD10","S32485A","Falls"
"S32.485B","ICD10","S32485B","Falls"
"S32.486A","ICD10","S32486A","Falls"
"S32.486B","ICD10","S32486B","Falls"
"S32.491A","ICD10","S32491A","Falls"
"S32.491B","ICD10","S32491B","Falls"
"S32.492A","ICD10","S32492A","Falls"
"S32.492B","ICD10","S32492B","Falls"
"S32.499A","ICD10","S32499A","Falls"
"S32.499B","ICD10","S32499B","Falls"
"S32.501A","ICD10","S32501A","Falls"
"S32.501B","ICD10","S32501B","Falls"
"S32.502A","ICD10","S32502A","Falls"
"S32.502B","ICD10","S32502B","Falls"
"S32.509A","ICD10","S32509A","Falls"
"S32.509B","ICD10","S32509B","Falls"
"S32.511A","ICD10","S32511A","Falls"
"S32.511B","ICD10","S32511B","Falls"
"S32.512A","ICD10","S32512A","Falls"
"S32.512B","ICD10","S32512B","Falls"
"S32.519A","ICD10","S32519A","Falls"
"S32.519B","ICD10","S32519B","Falls"
"S32.591A","ICD10","S32591A","Falls"
"S32.591B","ICD10","S32591B","Falls"
"S32.592A","ICD10","S32592A","Falls"
"S32.592B","ICD10","S32592B","Falls"
"S32.599A","ICD10","S32599A","Falls"
"S32.599B","ICD10","S32599B","Falls"
"S32.601A","ICD10","S32601A","Falls"
"S32.601B","ICD10","S32601B","Falls"
"S32.602A","ICD10","S32602A","Falls"
"S32.602B","ICD10","S32602B","Falls"
"S32.609A","ICD10","S32609A","Falls"
"S32.609B","ICD10","S32609B","Falls"
"S32.611A","ICD10","S32611A","Falls"
"S32.611B","ICD10","S32611B","Falls"
"S32.612A","ICD10","S32612A","Falls"
"S32.612B","ICD10","S32612B","Falls"
"S32.613A","ICD10","S32613A","Falls"
"S32.613B","ICD10","S32613B","Falls"
"S32.614A","ICD10","S32614A","Falls"
"S32.614B","ICD10","S32614B","Falls"
"S32.615A","ICD10","S32615A","Falls"
"S32.615B","ICD10","S32615B","Falls"
"S32.616A","ICD10","S32616A","Falls"
"S32.616B","ICD10","S32616B","Falls"
"S32.691A","ICD10","S32691A","Falls"
"S32.691B","ICD10","S32691B","Falls"
"S32.692A","ICD10","S32692A","Falls"
"S32.692B","ICD10","S32692B","Falls"
"S32.699A","ICD10","S32699A","Falls"
"S32.699B","ICD10","S32699B","Falls"
"S32.810A","ICD10","S32810A","Falls"
"S32.810B","ICD10","S32810B","Falls"
"S32.811A","ICD10","S32811A","Falls"
"S32.811B","ICD10","S32811B","Falls"
"S32.82XA","ICD10","S3282XA","Falls"
"S32.82XB","ICD10","S3282XB","Falls"
"S32.89XA","ICD10","S3289XA","Falls"
"S32.89XB","ICD10","S3289XB","Falls"
"S32.9XXA","ICD10","S329XXA","Falls"
"S32.9XXB","ICD10","S329XXB","Falls"
"S71.009A","ICD10","S71009A","Falls"
"S72.001A","ICD10","S72001A","Falls"
"S72.001B","ICD10","S72001B","Falls"
"S72.001C","ICD10","S72001C","Falls"
"S72.002A","ICD10","S72002A","Falls"
"S72.002B","ICD10","S72002B","Falls"
"S72.002C","ICD10","S72002C","Falls"
"S72.009A","ICD10","S72009A","Falls"
"S72.009B","ICD10","S72009B","Falls"
"S72.009C","ICD10","S72009C","Falls"
"S72.011A","ICD10","S72011A","Falls"
"S72.011B","ICD10","S72011B","Falls"
"S72.011C","ICD10","S72011C","Falls"
"S72.012A","ICD10","S72012A","Falls"
"S72.012B","ICD10","S72012B","Falls"
"S72.012C","ICD10","S72012C","Falls"
"S72.019A","ICD10","S72019A","Falls"
"S72.019B","ICD10","S72019B","Falls"
"S72.019C","ICD10","S72019C","Falls"
"S72.021A","ICD10","S72021A","Falls"
"S72.021B","ICD10","S72021B","Falls"
"S72.021C","ICD10","S72021C","Falls"
"S72.022A","ICD10","S72022A","Falls"
"S72.022B","ICD10","S72022B","Falls"
"S72.022C","ICD10","S72022C","Falls"
"S72.023A","ICD10","S72023A","Falls"
"S72.023B","ICD10","S72023B","Falls"
"S72.023C","ICD10","S72023C","Falls"
"S72.024A","ICD10","S72024A","Falls"
"S72.024B","ICD10","S72024B","Falls"
"S72.024C","ICD10","S72024C","Falls"
"S72.025A","ICD10","S72025A","Falls"
"S72.025B","ICD10","S72025B","Falls"
"S72.025C","ICD10","S72025C","Falls"
"S72.026A","ICD10","S72026A","Falls"
"S72.026B","ICD10","S72026B","Falls"
"S72.026C","ICD10","S72026C","Falls"
"S72.031A","ICD10","S72031A","Falls"
"S72.031B","ICD10","S72031B","Falls"
"S72.031C","ICD10","S72031C","Falls"
"S72.032A","ICD10","S72032A","Falls"
"S72.032B","ICD10","S72032B","Falls"
"S72.032C","ICD10","S72032C","Falls"
"S72.033A","ICD10","S72033A","Falls"
"S72.033B","ICD10","S72033B","Falls"
"S72.033C","ICD10","S72033C","Falls"
"S72.034A","ICD10","S72034A","Falls"
"S72.034B","ICD10","S72034B","Falls"
"S72.034C","ICD10","S72034C","Falls"
"S72.035A","ICD10","S72035A","Falls"
"S72.035B","ICD10","S72035B","Falls"
"S72.035C","ICD10","S72035C","Falls"
"S72.036A","ICD10","S72036A","Falls"
"S72.036B","ICD10","S72036B","Falls"
"S72.036C","ICD10","S72036C","Falls"
"S72.041A","ICD10","S72041A","Falls"
"S72.041B","ICD10","S72041B","Falls"
"S72.041C","ICD10","S72041C","Falls"
"S72.042A","ICD10","S72042A","Falls"
"S72.042B","ICD10","S72042B","Falls"
"S72.042C","ICD10","S72042C","Falls"
"S72.043A","ICD10","S72043A","Falls"
"S72.043B","ICD10","S72043B","Falls"
"S72.043C","ICD10","S72043C","Falls"
"S72.044A","ICD10","S72044A","Falls"
"S72.044B","ICD10","S72044B","Falls"
"S72.044C","ICD10","S72044C","Falls"
"S72.045A","ICD10","S72045A","Falls"
"S72.045B","ICD10","S72045B","Falls"
"S72.045C","ICD10","S72045C","Falls"
"S72.046A","ICD10","S72046A","Falls"
"S72.046B","ICD10","S72046B","Falls"
"S72.046C","ICD10","S72046C","Falls"
"S72.051A","ICD10","S72051A","Falls"
"S72.051B","ICD10","S72051B","Falls"
"S72.051C","ICD10","S72051C","Falls"
"S72.052A","ICD10","S72052A","Falls"
"S72.052B","ICD10","S72052B","Falls"
"S72.052C","ICD10","S72052C","Falls"
"S72.059A","ICD10","S72059A","Falls"
"S72.059B","ICD10","S72059B","Falls"
"S72.059C","ICD10","S72059C","Falls"
"S72.061A","ICD10","S72061A","Falls"
"S72.061B","ICD10","S72061B","Falls"
"S72.061C","ICD10","S72061C","Falls"
"S72.062A","ICD10","S72062A","Falls"
"S72.062B","ICD10","S72062B","Falls"
"S72.062C","ICD10","S72062C","Falls"
"S72.063A","ICD10","S72063A","Falls"
"S72.063B","ICD10","S72063B","Falls"
"S72.063C","ICD10","S72063C","Falls"
"S72.064A","ICD10","S72064A","Falls"
"S72.064B","ICD10","S72064B","Falls"
"S72.064C","ICD10","S72064C","Falls"
"S72.065A","ICD10","S72065A","Falls"
"S72.065B","ICD10","S72065B","Falls"
"S72.065C","ICD10","S72065C","Falls"
"S72.066A","ICD10","S72066A","Falls"
"S72.066B","ICD10","S72066B","Falls"
"S72.066C","ICD10","S72066C","Falls"
"S72.091A","ICD10","S72091A","Falls"
"S72.091B","ICD10","S72091B","Falls"
"S72.091C","ICD10","S72091C","Falls"
"S72.092A","ICD10","S72092A","Falls"
"S72.092B","ICD10","S72092B","Falls"
"S72.092C","ICD10","S72092C","Falls"
"S72.099A","ICD10","S72099A","Falls"
"S72.099B","ICD10","S72099B","Falls"
"S72.099C","ICD10","S72099C","Falls"
"S72.101A","ICD10","S72101A","Falls"
"S72.101B","ICD10","S72101B","Falls"
"S72.101C","ICD10","S72101C","Falls"
"S72.102A","ICD10","S72102A","Falls"
"S72.102B","ICD10","S72102B","Falls"
"S72.102C","ICD10","S72102C","Falls"
"S72.109A","ICD10","S72109A","Falls"
"S72.109B","ICD10","S72109B","Falls"
"S72.109C","ICD10","S72109C","Falls"
"S72.111A","ICD10","S72111A","Falls"
"S72.111B","ICD10","S72111B","Falls"
"S72.111C","ICD10","S72111C","Falls"
"S72.112A","ICD10","S72112A","Falls"
"S72.112B","ICD10","S72112B","Falls"
"S72.112C","ICD10","S72112C","Falls"
"S72.113A","ICD10","S72113A","Falls"
"S72.113B","ICD10","S72113B","Falls"
"S72.113C","ICD10","S72113C","Falls"
"S72.114A","ICD10","S72114A","Falls"
"S72.114B","ICD10","S72114B","Falls"
"S72.114C","ICD10","S72114C","Falls"
"S72.115A","ICD10","S72115A","Falls"
"S72.115B","ICD10","S72115B","Falls"
"S72.115C","ICD10","S72115C","Falls"
"S72.116A","ICD10","S72116A","Falls"
"S72.116B","ICD10","S72116B","Falls"
"S72.116C","ICD10","S72116C","Falls"
"S72.121A","ICD10","S72121A","Falls"
"S72.121B","ICD10","S72121B","Falls"
"S72.121C","ICD10","S72121C","Falls"
"S72.122A","ICD10","S72122A","Falls"
"S72.122B","ICD10","S72122B","Falls"
"S72.122C","ICD10","S72122C","Falls"
"S72.123A","ICD10","S72123A","Falls"
"S72.123B","ICD10","S72123B","Falls"
"S72.123C","ICD10","S72123C","Falls"
"S72.124A","ICD10","S72124A","Falls"
"S72.124B","ICD10","S72124B","Falls"
"S72.124C","ICD10","S72124C","Falls"
"S72.125A","ICD10","S72125A","Falls"
"S72.125B","ICD10","S72125B","Falls"
"S72.125C","ICD10","S72125C","Falls"
"S72.126A","ICD10","S72126A","Falls"
"S72.126B","ICD10","S72126B","Falls"
"S72.126C","ICD10","S72126C","Falls"
"S72.131A","ICD10","S72131A","Falls"
"S72.131B","ICD10","S72131B","Falls"
"S72.131C","ICD10","S72131C","Falls"
"S72.132A","ICD10","S72132A","Falls"
"S72.132B","ICD10","S72132B","Falls"
"S72.132C","ICD10","S72132C","Falls"
"S72.133A","ICD10","S72133A","Falls"
"S72.133B","ICD10","S72133B","Falls"
"S72.133C","ICD10","S72133C","Falls"
"S72.134A","ICD10","S72134A","Falls"
"S72.134B","ICD10","S72134B","Falls"
"S72.134C","ICD10","S72134C","Falls"
"S72.135A","ICD10","S72135A","Falls"
"S72.135B","ICD10","S72135B","Falls"
"S72.135C","ICD10","S72135C","Falls"
"S72.136A","ICD10","S72136A","Falls"
"S72.136B","ICD10","S72136B","Falls"
"S72.136C","ICD10","S72136C","Falls"
"S72.141A","ICD10","S72141A","Falls"
"S72.141B","ICD10","S72141B","Falls"
"S72.141C","ICD10","S72141C","Falls"
"S72.142A","ICD10","S72142A","Falls"
"S72.142B","ICD10","S72142B","Falls"
"S72.142C","ICD10","S72142C","Falls"
"S72.143A","ICD10","S72143A","Falls"
"S72.143B","ICD10","S72143B","Falls"
"S72.143C","ICD10","S72143C","Falls"
"S72.144A","ICD10","S72144A","Falls"
"S72.144B","ICD10","S72144B","Falls"
"S72.144C","ICD10","S72144C","Falls"
